nama_alat,periode,availability,utilisation,mtbf,mttrc,mttrp,accident,available_time,breakdown_duration,total_breakdown,number_of_breakdowns,breakdown_frequency,avail_t1,avail_t2,avail_t3,mtbf_t1,mtbf_t2,mtbf_t3,mttrp_t1,mttrp_t2,mttrp_t3,num_bd_t1,num_bd_t2,num_bd_t3,breakdown_frequency_t1,breakdown_frequency_t2,breakdown_frequency_t3,availability_score,mtbf_score,mttrp_score,base_health_score,target_health_score
RTG-0005,2024-09,1.0,0.84,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,0.99,1.0,0.0,315.0,0.0,0.0,3.29,0.0,0.0,2.0,0,0.0,2.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-10,0.99,0.88,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,0.99,315.0,0.0,0.0,3.29,0.0,0.0,2.0,0.0,0,2.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-11,0.99,0.79,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-12,0.99,0.57,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2025-01,0.99,0.89,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2025-02,0.99,0.9,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0,0,0.99,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2025-03,0.99,0.78,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,84.96
RTG-0005,2025-04,0.99,0.84,303.0,0.83,3.0,0.0,720.0,1.67,6.0,2,2,0.99,0.99,0.99,0.0,0.0,303.0,0.0,0.0,3.0,0.0,0.0,2,0.0,0.0,2,100.0,50.0,99.58333333333333,84.95833333333333,100.0
RTG-0005,2025-05,1.0,0.86,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,1.0,0.0,303.0,0.0,0.0,3.0,0.0,0.0,2.0,0,0.0,2.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2025-06,1.0,0.84,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,1.0,1.0,303.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,2.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2025-07,0.99,0.86,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,84.9
RTG-0005,2025-08,0.96,0.84,314.25,2.6,7.79,0.0,744.0,5.19,15.58,2,2,1.0,0.99,0.96,0.0,0.0,314.25,0.0,0.0,7.79,0.0,0.0,2,0.0,0.0,2,100.0,50.0,98.95295698924731,84.89529569892473,100.0
RTG-0005,2025-09,0.98,0.86,0.0,0.0,0.0,5.0,720.0,0.0,0.0,0,0,0.99,0.96,0.98,0.0,314.25,0.0,0.0,7.79,0.0,0.0,2.0,0,0.0,2.0,0,100.0,100.0,100.0,100.0,77.46
RTG-0005,2025-10,0.98,0.85,159.0,1.01,3.02,0.0,744.0,4.03,12.08,4,4,0.96,0.98,0.98,314.25,0.0,159.0,7.79,0.0,3.02,2.0,0.0,4,2.0,0.0,4,100.0,25.0,99.59408602150538,77.45940860215055,100.0
RTG-0005,2025-11,1.0,0.87,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,0.98,1.0,0.0,159.0,0.0,0.0,3.02,0.0,0.0,4.0,0,0.0,4.0,0,100.0,100.0,100.0,100.0,99.97
RTG-0005,2025-12,0.99,0.6,450.0,1.0,2.5,0.0,744.0,1.0,2.5,1,0,0.98,1.0,0.99,159.0,0.0,450.0,3.02,0.0,2.5,4.0,0.0,1,4.0,0.0,0,100.0,100.0,99.66397849462365,99.96639784946237,79.95
RTG-0005,2026-01,0.99,0.52,130.0,0.0,3.5,0.0,744.0,0.0,10.5,3,0,1.0,0.99,0.99,0.0,450.0,130.0,0.0,2.5,3.5,0.0,1.0,3,0.0,0.0,0,100.0,33.333333333333336,99.52956989247312,79.95295698924731,99.96
RTG-0005,2026-02,0.99,0.6,400.0,1.0,2.83,0.0,672.0,1.0,2.83,1,0,0.99,0.99,0.99,450.0,130.0,400.0,2.5,3.5,2.83,1.0,3.0,1,0.0,0.0,0,100.0,100.0,99.57886904761905,99.9578869047619,77.48
RTG-0005,2026-03,0.99,0.59,110.0,1.0,1.13,0.0,744.0,4.0,4.51,4,0,0.99,0.99,0.99,130.0,400.0,110.0,3.5,2.83,1.13,3.0,1.0,4,0.0,0.0,0,100.0,25.0,99.8481182795699,77.48481182795699,75.95
RTG-0006,2024-03,1.0,0.82,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.98,1.0,1.0,500.0,547.5,0.0,0.35,0.5,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,84.96
RTG-0006,2024-04,0.99,0.71,254.75,0.33,3.0,0.0,720.0,0.67,6.0,2,2,1.0,1.0,0.99,547.5,0.0,254.75,0.5,0.0,3.0,1.0,0.0,2,1.0,0.0,2,100.0,50.0,99.58333333333333,84.95833333333333,99.99
RTG-0006,2024-05,1.0,0.83,619.0,0.22,0.83,0.0,744.0,0.22,0.83,1,1,1.0,0.99,1.0,0.0,254.75,619.0,0.0,3.0,0.83,0.0,2.0,1,0.0,2.0,1,100.0,100.0,99.88844086021506,99.9888440860215,99.99
RTG-0006,2024-06,0.99,0.79,565.5,0.17,0.5,0.0,720.0,0.17,0.5,1,0,0.99,1.0,0.99,254.75,619.0,565.5,3.0,0.83,0.5,2.0,1.0,1,2.0,1.0,0,100.0,100.0,99.93055555555556,99.99305555555556,79.94
RTG-0006,2024-07,0.98,0.82,202.33,0.6,4.71,0.0,744.0,1.8,14.13,3,3,1.0,0.99,0.98,619.0,565.5,202.33,0.83,0.5,4.71,1.0,1.0,3,1.0,0.0,3,100.0,33.333333333333336,99.36693548387096,79.9366935483871,99.58
RTG-0006,2024-08,0.95,0.82,612.5,1.0,31.0,0.0,744.0,1.0,31.0,1,1,0.99,0.98,0.95,565.5,202.33,612.5,0.5,4.71,31.0,1.0,3.0,1,0.0,3.0,1,100.0,100.0,95.83333333333334,99.58333333333333,100.0
RTG-0006,2024-09,0.99,0.86,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,0.95,0.99,202.33,612.5,0.0,4.71,31.0,0.0,3.0,1.0,0,3.0,1.0,0,100.0,100.0,100.0,100.0,79.98
RTG-0006,2024-10,0.99,0.85,210.37,0.44,1.42,0.0,744.0,1.33,4.25,3,3,0.95,0.99,0.99,612.5,0.0,210.37,31.0,0.0,1.42,1.0,0.0,3,1.0,0.0,3,100.0,33.333333333333336,99.80913978494624,79.98091397849463,100.0
RTG-0006,2024-11,1.0,0.01,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,0.99,1.0,0.0,210.37,0.0,0.0,1.42,0.0,0.0,3.0,0,0.0,3.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0006,2024-12,1.0,0.4,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,210.37,0.0,0.0,1.42,0.0,0.0,3.0,0.0,0,3.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0006,2025-01,1.0,0.72,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,84.97
RTG-0006,2025-02,0.99,0.8,268.5,1.33,2.0,0.0,672.0,2.67,4.0,2,2,1.0,1.0,0.99,0.0,0.0,268.5,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,2,100.0,50.0,99.70238095238095,84.9702380952381,100.0
RTG-0006,2025-03,1.0,0.78,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.99,1.0,0.0,268.5,0.0,0.0,2.0,0.0,0.0,2.0,0,0.0,2.0,0,100.0,100.0,100.0,100.0,99.99
RTG-0006,2025-04,0.98,0.81,580.0,0.17,0.5,0.0,720.0,0.17,0.5,1,1,0.99,1.0,0.98,268.5,0.0,580.0,2.0,0.0,0.5,2.0,0.0,1,2.0,0.0,1,100.0,100.0,99.93055555555556,99.99305555555556,100.0
RTG-0006,2025-05,1.0,0.86,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.98,1.0,0.0,580.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0006,2025-06,0.99,0.83,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,1.0,0.99,580.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,99.91
RTG-0006,2025-07,0.99,0.81,599.0,2.33,7.0,0.0,744.0,2.33,7.0,1,1,1.0,0.99,0.99,0.0,0.0,599.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.05913978494624,99.90591397849462,100.0
RTG-0006,2025-08,1.0,0.87,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,1.0,0.0,599.0,0.0,0.0,7.0,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0006,2025-09,1.0,0.86,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,1.0,1.0,599.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0006,2025-10,1.0,0.82,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.85
RTG-0006,2025-11,0.98,0.83,596.5,0.31,10.92,0.0,720.0,0.31,10.92,1,1,1.0,1.0,0.98,0.0,0.0,596.5,0.0,0.0,10.92,0.0,0.0,1,0.0,0.0,1,100.0,100.0,98.48333333333333,99.84833333333333,100.0
RTG-0006,2025-12,1.0,0.4,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.98,1.0,0.0,596.5,0.0,0.0,10.92,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,99.99
RTG-0006,2026-01,0.99,0.35,257.0,0.0,0.58,0.0,744.0,0.0,0.58,1,0,0.98,1.0,0.99,596.5,0.0,257.0,10.92,0.0,0.58,1.0,0.0,1,1.0,0.0,0,100.0,100.0,99.92204301075269,99.99220430107528,99.99
RTG-0006,2026-02,1.0,0.37,247.0,0.2,0.67,0.0,672.0,0.2,0.67,1,0,1.0,0.99,1.0,0.0,257.0,247.0,0.0,0.58,0.67,0.0,1.0,1,0.0,0.0,0,100.0,100.0,99.90029761904762,99.99002976190476,79.99
RTG-0006,2026-03,0.99,0.32,79.33,1.0,0.98,0.0,744.0,3.0,2.95,3,0,0.99,1.0,0.99,257.0,247.0,79.33,0.58,0.67,0.98,1.0,1.0,3,0.0,0.0,0,100.0,33.333333333333336,99.86827956989247,79.98682795698925,99.96
RTG-0007,2024-03,0.99,0.82,304.0,0.75,4.67,0.0,744.0,1.5,9.33,2,2,0.99,0.99,0.99,561.5,181.83,304.0,0.5,0.33,4.67,1.0,3.0,2,1.0,3.0,2,100.0,50.0,99.37231182795699,84.9372311827957,100.0
RTG-0007,2024-04,0.99,0.72,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,0.99,0.99,181.83,304.0,0.0,0.33,4.67,0.0,3.0,2.0,0,3.0,2.0,0,100.0,100.0,100.0,100.0,84.85
RTG-0007,2024-05,0.96,0.8,296.25,0.75,11.23,0.0,744.0,1.5,22.47,2,2,0.99,0.99,0.96,304.0,0.0,296.25,4.67,0.0,11.23,2.0,0.0,2,2.0,0.0,2,100.0,50.0,98.49059139784946,84.84905913978494,99.3
RTG-0007,2024-06,0.93,0.65,466.5,1.0,50.5,0.0,720.0,1.0,50.5,1,0,0.99,0.96,0.93,0.0,296.25,466.5,0.0,11.23,50.5,0.0,2.0,1,0.0,2.0,0,100.0,100.0,92.98611111111111,99.29861111111111,75.99
RTG-0007,2024-07,0.99,0.83,123.0,0.46,0.98,0.0,744.0,2.3,4.92,5,5,0.96,0.93,0.99,296.25,466.5,123.0,11.23,50.5,0.98,2.0,1.0,5,2.0,0.0,5,100.0,20.0,99.86827956989247,75.98682795698925,98.97
RTG-0007,2024-08,0.9,0.66,494.5,1.0,76.32,0.0,744.0,1.0,76.32,1,1,0.93,0.99,0.9,466.5,123.0,494.5,50.5,0.98,76.32,1.0,5.0,1,0.0,5.0,1,100.0,100.0,89.74193548387098,98.97419354838709,99.99
RTG-0007,2024-09,0.96,0.3,215.0,0.2,0.92,0.0,720.0,0.2,0.92,1,1,0.99,0.9,0.96,123.0,494.5,215.0,0.98,76.32,0.92,5.0,1.0,1,5.0,1.0,1,100.0,100.0,99.87222222222222,99.98722222222221,99.99
RTG-0007,2024-10,0.87,0.52,386.5,0.2,0.67,0.0,744.0,0.2,0.67,1,1,0.9,0.96,0.87,494.5,215.0,386.5,76.32,0.92,0.67,1.0,1.0,1,1.0,1.0,1,100.0,100.0,99.90994623655915,99.99099462365592,100.0
RTG-0007,2024-11,1.0,0.88,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.96,0.87,1.0,215.0,386.5,0.0,0.92,0.67,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,77.46
RTG-0007,2024-12,0.97,0.84,156.25,0.85,3.04,0.0,744.0,3.39,12.17,4,4,0.87,1.0,0.97,386.5,0.0,156.25,0.67,0.0,3.04,1.0,0.0,4,1.0,0.0,4,100.0,25.0,99.59139784946237,77.45913978494625,74.21
RTG-0007,2025-01,0.95,0.85,89.86,0.48,5.31,0.0,744.0,3.39,37.17,7,7,1.0,0.97,0.95,0.0,156.25,89.86,0.0,3.04,5.31,0.0,4.0,7,0.0,4.0,7,100.0,14.285714285714286,99.28629032258065,74.21434331797235,99.96
RTG-0007,2025-02,0.98,0.9,603.5,0.93,2.62,0.0,672.0,0.93,2.62,1,1,0.97,0.95,0.98,156.25,89.86,603.5,3.04,5.31,2.62,4.0,7.0,1,4.0,7.0,1,100.0,100.0,99.61011904761905,99.9610119047619,79.68
RTG-0007,2025-03,0.9,0.74,183.33,3.39,23.87,0.0,744.0,10.17,71.6,3,3,0.95,0.98,0.9,89.86,603.5,183.33,5.31,2.62,23.87,7.0,1.0,3,7.0,1.0,3,100.0,33.333333333333336,96.79166666666667,79.67916666666667,78.22
RTG-0007,2025-04,0.77,0.61,221.25,0.92,81.92,0.0,720.0,1.83,163.83,2,2,0.98,0.9,0.77,603.5,183.33,221.25,2.62,23.87,81.92,1.0,3.0,2,1.0,3.0,2,90.58823529411765,50.0,88.62222222222222,78.2151633986928,99.73
RTG-0007,2025-05,0.97,0.83,620.0,6.39,20.17,0.0,744.0,6.39,20.17,1,1,0.9,0.77,0.97,183.33,221.25,620.0,23.87,81.92,20.17,3.0,2.0,1,3.0,2.0,1,100.0,100.0,97.28897849462366,99.72889784946237,100.0
RTG-0007,2025-06,0.99,0.84,0.0,0.0,0.0,0.0,720.0,0.89,0.0,0,0,0.77,0.97,0.99,221.25,620.0,0.0,81.92,20.17,0.0,2.0,1.0,0,2.0,1.0,0,100.0,100.0,100.0,100.0,79.98
RTG-0007,2025-07,0.99,0.84,207.83,0.51,1.53,0.0,744.0,1.53,4.58,3,3,0.97,0.99,0.99,620.0,0.0,207.83,20.17,0.0,1.53,1.0,0.0,3,1.0,0.0,3,100.0,33.333333333333336,99.79435483870968,79.97943548387097,75.97
RTG-0007,2025-08,0.97,0.85,125.9,0.64,1.93,0.0,744.0,3.21,9.63,5,5,0.99,0.99,0.97,0.0,207.83,125.9,0.0,1.53,1.93,0.0,3.0,5,0.0,3.0,5,100.0,20.0,99.74059139784947,75.97405913978494,99.99
RTG-0007,2025-09,0.98,0.85,615.5,0.14,0.42,10.67,720.0,0.14,0.42,1,1,0.99,0.97,0.98,207.83,125.9,615.5,1.53,1.93,0.42,3.0,5.0,1,3.0,5.0,1,100.0,100.0,99.94166666666666,99.99416666666667,84.99
RTG-0007,2025-10,0.99,0.87,323.75,0.19,0.58,0.0,744.0,0.39,1.17,2,2,0.97,0.98,0.99,125.9,615.5,323.75,1.93,0.42,0.58,5.0,1.0,2,5.0,1.0,2,100.0,50.0,99.92204301075269,84.99220430107528,100.0
RTG-0007,2025-11,0.98,0.81,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,0.99,0.98,615.5,323.75,0.0,0.42,0.58,0.0,1.0,2.0,0,1.0,2.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0007,2025-12,1.0,0.62,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.98,1.0,323.75,0.0,0.0,0.58,0.0,0.0,2.0,0.0,0,2.0,0.0,0,100.0,100.0,100.0,100.0,84.97
RTG-0007,2026-01,0.99,0.55,204.0,0.0,1.92,0.0,744.0,0.0,3.83,2,0,0.98,1.0,0.99,0.0,0.0,204.0,0.0,0.0,1.92,0.0,0.0,2,0.0,0.0,0,100.0,50.0,99.74193548387098,84.97419354838709,100.0
RTG-0007,2026-02,0.99,0.65,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0,0,1.0,0.99,0.99,0.0,204.0,0.0,0.0,1.92,0.0,0.0,2.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.98
RTG-0007,2026-03,1.0,0.61,457.0,1.0,1.17,0.0,744.0,1.0,1.17,1,0,0.99,0.99,1.0,204.0,0.0,457.0,1.92,0.0,1.17,2.0,0.0,1,0.0,0.0,0,100.0,100.0,99.84274193548387,99.98427419354839,84.99
RTG-0008,2024-03,0.55,0.13,99.5,1.0,333.17,0.0,744.0,1.0,333.17,1,1,1.0,1.0,0.55,0.0,2.0,99.5,0.0,0.97,333.17,0.0,1.0,1,0.0,1.0,1,64.70588235294117,100.0,55.21908602150538,74.34543801391524,79.98
RTG-0008,2024-04,0.99,0.62,149.5,0.31,1.69,0.0,720.0,0.94,5.08,3,3,1.0,0.55,0.99,2.0,99.5,149.5,0.97,333.17,1.69,1.0,1.0,3,1.0,1.0,3,100.0,33.333333333333336,99.76527777777778,79.97652777777778,99.99
RTG-0008,2024-05,0.99,0.72,535.0,0.19,0.58,0.0,744.0,0.19,0.58,1,1,0.55,0.99,0.99,99.5,149.5,535.0,333.17,1.69,0.58,1.0,3.0,1,1.0,3.0,1,100.0,100.0,99.92204301075269,99.99220430107528,99.96
RTG-0008,2024-06,0.99,0.78,559.5,0.5,3.0,0.0,720.0,0.5,3.0,1,0,0.99,0.99,0.99,149.5,535.0,559.5,1.69,0.58,3.0,3.0,1.0,1,3.0,1.0,0,100.0,100.0,99.58333333333333,99.95833333333333,99.66
RTG-0008,2024-07,0.96,0.77,576.0,1.0,25.0,0.0,744.0,1.0,25.0,1,1,0.99,0.99,0.96,535.0,559.5,576.0,0.58,3.0,25.0,1.0,1.0,1,1.0,0.0,1,100.0,100.0,96.63978494623656,99.66397849462365,100.0
RTG-0008,2024-08,1.0,0.85,633.5,0.11,0.33,0.0,744.0,0.11,0.33,1,1,0.99,0.96,1.0,559.5,576.0,633.5,3.0,25.0,0.33,1.0,1.0,1,0.0,1.0,1,100.0,100.0,99.95564516129032,99.99556451612904,74.26
RTG-0008,2024-09,0.98,0.83,85.29,0.41,1.89,0.0,720.0,2.84,13.23,7,7,0.96,1.0,0.98,576.0,633.5,85.29,25.0,0.33,1.89,1.0,1.0,7,1.0,1.0,7,100.0,14.285714285714286,99.7375,74.25946428571429,54.15
RTG-0008,2024-10,0.52,0.41,75.62,0.74,4.05,0.0,744.0,2.97,16.2,4,4,1.0,0.98,0.52,633.5,85.29,75.62,0.33,1.89,4.05,1.0,7.0,4,1.0,7.0,4,61.1764705882353,25.0,99.45564516129032,54.151446869070206,79.74
RTG-0008,2024-11,0.91,0.78,188.33,1.37,18.39,0.0,720.0,4.11,55.18,3,3,0.98,0.52,0.91,85.29,75.62,188.33,1.89,4.05,18.39,7.0,4.0,3,7.0,4.0,3,100.0,33.333333333333336,97.44583333333333,79.74458333333334,79.95
RTG-0008,2024-12,0.96,0.84,207.33,1.06,3.83,0.0,744.0,3.17,11.5,3,3,0.52,0.91,0.96,75.62,188.33,207.33,4.05,18.39,3.83,4.0,3.0,3,4.0,3.0,3,100.0,33.333333333333336,99.48521505376344,79.94852150537635,99.91
RTG-0008,2025-01,0.99,0.89,665.0,0.33,7.0,0.0,744.0,0.33,7.0,1,1,0.91,0.96,0.99,188.33,207.33,665.0,18.39,3.83,7.0,3.0,3.0,1,3.0,3.0,1,100.0,100.0,99.05913978494624,99.90591397849462,99.99
RTG-0008,2025-02,0.98,0.9,602.0,0.33,1.0,0.0,672.0,0.33,1.0,1,1,0.96,0.99,0.98,207.33,665.0,602.0,3.83,7.0,1.0,3.0,1.0,1,3.0,1.0,1,100.0,100.0,99.85119047619048,99.98511904761905,100.0
RTG-0008,2025-03,0.99,0.78,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.98,0.99,665.0,602.0,0.0,7.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0008,2025-04,0.99,0.81,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,0.99,0.99,602.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,99.98
RTG-0008,2025-05,0.99,0.83,620.0,0.39,1.17,0.0,744.0,0.39,1.17,1,1,0.99,0.99,0.99,0.0,0.0,620.0,0.0,0.0,1.17,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.84274193548387,99.98427419354839,84.95
RTG-0008,2025-06,0.98,0.82,297.0,0.72,3.33,4.17,720.0,1.44,6.67,2,2,0.99,0.99,0.98,0.0,620.0,297.0,0.0,1.17,3.33,0.0,1.0,2,0.0,1.0,2,100.0,50.0,99.5375,84.95375,100.0
RTG-0008,2025-07,1.0,0.86,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.98,1.0,620.0,297.0,0.0,1.17,3.33,0.0,1.0,2.0,0,1.0,2.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0008,2025-08,0.99,0.85,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.98,1.0,0.99,297.0,0.0,0.0,3.33,0.0,0.0,2.0,0.0,0,2.0,0.0,0,100.0,100.0,100.0,100.0,77.37
RTG-0008,2025-09,0.94,0.68,121.5,1.03,9.65,0.0,720.0,4.11,38.58,4,4,1.0,0.99,0.94,0.0,0.0,121.5,0.0,0.0,9.65,0.0,0.0,4,0.0,0.0,4,100.0,25.0,98.65972222222223,77.36597222222223,99.96
RTG-0008,2025-10,0.99,0.7,521.0,1.0,3.0,0.0,744.0,1.0,3.0,1,1,0.99,0.94,0.99,0.0,121.5,521.0,0.0,9.65,3.0,0.0,4.0,1,0.0,4.0,1,100.0,100.0,99.59677419354838,99.95967741935485,100.0
RTG-0008,2025-11,1.0,0.5,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.94,0.99,1.0,121.5,521.0,0.0,9.65,3.0,0.0,4.0,1.0,0,4.0,1.0,0,100.0,100.0,100.0,100.0,84.95
RTG-0008,2025-12,0.99,0.28,102.5,1.0,3.67,0.0,744.0,2.0,7.33,2,0,0.99,1.0,0.99,521.0,0.0,102.5,3.0,0.0,3.67,1.0,0.0,2,1.0,0.0,0,100.0,50.0,99.50672043010753,84.95067204301075,84.98
RTG-0008,2026-01,0.99,0.28,103.5,0.0,1.46,0.0,744.0,0.0,2.92,2,0,1.0,0.99,0.99,0.0,102.5,103.5,0.0,3.67,1.46,0.0,2.0,2,0.0,0.0,0,100.0,50.0,99.80376344086022,84.98037634408603,99.95
RTG-0008,2026-02,1.0,0.35,233.0,1.0,3.33,0.0,672.0,1.0,3.33,1,0,0.99,0.99,1.0,102.5,103.5,233.0,3.67,1.46,3.33,2.0,2.0,1,0.0,0.0,0,100.0,100.0,99.50446428571429,99.95044642857142,100.0
RTG-0008,2026-03,0.99,0.15,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,0.99,103.5,233.0,0.0,1.46,3.33,0.0,2.0,1.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,75.96
RTG-0009,2024-03,1.0,0.04,14.5,0.29,1.21,0.0,744.0,0.58,2.42,2,2,0.99,1.0,1.0,53.5,0.0,14.5,1.5,0.0,1.21,1.0,0.0,2,1.0,0.0,2,100.0,50.0,99.83736559139786,84.98373655913979,100.0
RTG-0009,2024-04,1.0,0.04,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,14.5,0.0,0.0,1.21,0.0,0.0,2.0,0,0.0,2.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0009,2024-05,1.0,0.1,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,14.5,0.0,0.0,1.21,0.0,0.0,2.0,0.0,0,2.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0009,2024-06,0.99,0.1,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0009,2024-07,1.0,0.26,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0009,2024-08,1.0,0.18,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.93
RTG-0009,2024-09,0.99,0.13,95.0,0.5,5.0,0.0,720.0,0.5,5.0,1,1,1.0,1.0,0.99,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.30555555555556,99.93055555555556,100.0
RTG-0009,2024-10,0.99,0.16,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.99,0.99,0.0,95.0,0.0,0.0,5.0,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0009,2024-11,0.97,0.23,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,0.99,0.97,95.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,99.86
